     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -13.31791     2.77656     1.77105     0.26303     0.25145     0.00000     0.00000     0.00000     0.00000     0.00000     5.06209
   -13.28291     2.74348     1.79430     0.26444     0.25290     0.00000     0.00000     0.00000     0.00000     0.00000     5.05513
   -13.24691     4.20077     2.69500     0.53917     0.51573     0.00000     0.00000     0.00000     0.00000     0.00000     7.95067
   -13.21191     4.28729     2.69473     0.50955     0.48730     0.00000     0.00000     0.00000     0.00000     0.00000     7.97887
   -13.17691     4.62380     2.44750     0.52335     0.49945     0.00000     0.00000     0.00000     0.00000     0.00000     8.09410
   -13.14191     2.37906     1.33419     0.30463     0.29046     0.00000     0.00000     0.00000     0.00000     0.00000     4.30833
   -13.10691     2.42232     1.26085     0.32623     0.31078     0.00000     0.00000     0.00000     0.00000     0.00000     4.32018
   -13.07191     2.22815     1.03580     0.28993     0.27559     0.00000     0.00000     0.00000     0.00000     0.00000     3.82947
   -13.03691     1.67458     0.55641     0.24744     0.23374     0.00000     0.00000     0.00000     0.00000     0.00000     2.71217
   -13.00191     2.43153     1.24570     0.31055     0.29536     0.00000     0.00000     0.00000     0.00000     0.00000     4.28314
   -12.96691     2.44821     1.23693     0.31026     0.29494     0.00000     0.00000     0.00000     0.00000     0.00000     4.29034
   -12.93091     2.46485     1.22813     0.30997     0.29452     0.00000     0.00000     0.00000     0.00000     0.00000     4.29747
   -12.89591     2.48152     1.21937     0.30969     0.29410     0.00000     0.00000     0.00000     0.00000     0.00000     4.30468
   -12.86091     3.50457     1.86139     0.59088     0.56191     0.00000     0.00000     0.00000     0.00000     0.00000     6.51875
   -12.82591     7.71693     5.65517     0.89183     0.84950     0.00000     0.00000     0.00000     0.00000     0.00000    15.11344
   -12.79091     8.95636     6.20342     1.23950     1.18415     0.00000     0.00000     0.00000     0.00000     0.00000    17.58342
   -12.75591     3.74461     2.28299     0.72909     0.69191     0.00000     0.00000     0.00000     0.00000     0.00000     7.44860
   -12.72091     3.83973     2.16480     0.75464     0.71518     0.00000     0.00000     0.00000     0.00000     0.00000     7.47435
   -12.68591    12.21415     6.01005     1.40301     1.34839     0.00000     0.00000     0.00000     0.00000     0.00000    20.97560
   -12.65091     3.18515     1.04726     1.25869     1.18558     0.00000     0.00000     0.00000     0.00000     0.00000     6.67668
   -12.61491     3.17136     0.57739     1.50019     1.40583     0.00000     0.00000     0.00000     0.00000     0.00000     6.65477
   -12.57991    10.82201     0.39215     6.02491     5.71058     0.00000     0.00000     0.00000     0.00000     0.00000    22.94964
   -12.54491     2.81298     0.11014     1.54806     1.44306     0.00000     0.00000     0.00000     0.00000     0.00000     5.91424
   -12.50991     7.91705     0.53358     3.90706     3.66889     0.00000     0.00000     0.00000     0.00000     0.00000    16.02658
   -12.47491     9.48421     2.88731     3.07570     2.91171     0.00000     0.00000     0.00000     0.00000     0.00000    18.35892
   -12.43991    10.80657     4.58927     2.61794     2.49910     0.00000     0.00000     0.00000     0.00000     0.00000    20.51289
   -12.40491     5.88192     2.34012     1.93473     1.85514     0.00000     0.00000     0.00000     0.00000     0.00000    12.01192
   -12.36991     1.39531     0.84026     0.33008     0.31406     0.00000     0.00000     0.00000     0.00000     0.00000     2.87970
   -12.33391     2.28381     0.86346     0.70016     0.66623     0.00000     0.00000     0.00000     0.00000     0.00000     4.51365
   -12.29891     1.83166     0.69640     0.56052     0.53190     0.00000     0.00000     0.00000     0.00000     0.00000     3.62048
   -12.26391     1.81565     0.73882     0.54599     0.51747     0.00000     0.00000     0.00000     0.00000     0.00000     3.61792
   -12.22891     2.48268     0.96852     0.81194     0.76949     0.00000     0.00000     0.00000     0.00000     0.00000     5.03263
   -12.19391     2.47127     1.04059     0.78158     0.74001     0.00000     0.00000     0.00000     0.00000     0.00000     5.03345
   -12.15891     2.45980     1.11263     0.75121     0.71061     0.00000     0.00000     0.00000     0.00000     0.00000     5.03425
   -12.12391     2.44845     1.18472     0.72088     0.68120     0.00000     0.00000     0.00000     0.00000     0.00000     5.03525
   -12.08891     0.70152     0.30564     0.21710     0.20634     0.00000     0.00000     0.00000     0.00000     0.00000     1.43060
   -12.05391     3.55675     1.69818     0.60328     0.57125     0.00000     0.00000     0.00000     0.00000     0.00000     6.42946
   -12.01791     3.47901     1.84471     0.55947     0.52975     0.00000     0.00000     0.00000     0.00000     0.00000     6.41294
   -11.98291     3.40135     1.99128     0.51564     0.48822     0.00000     0.00000     0.00000     0.00000     0.00000     6.39650
   -11.94791     6.66036     3.30281     1.72654     1.66006     0.00000     0.00000     0.00000     0.00000     0.00000    13.34977
   -11.91291     7.95473     4.39985     1.85381     1.80819     0.00000     0.00000     0.00000     0.00000     0.00000    16.01658
   -11.87791     1.54840     0.69603     0.45436     0.52333     0.00000     0.00000     0.00000     0.00000     0.00000     3.22213
   -11.84291     1.54375     0.64555     0.48933     0.54223     0.00000     0.00000     0.00000     0.00000     0.00000     3.22086
   -11.80791     1.53914     0.59505     0.52432     0.56113     0.00000     0.00000     0.00000     0.00000     0.00000     3.21965
   -11.77291     1.53452     0.54458     0.55929     0.58004     0.00000     0.00000     0.00000     0.00000     0.00000     3.21842
   -11.73791     1.52991     0.49410     0.59425     0.59892     0.00000     0.00000     0.00000     0.00000     0.00000     3.21718
   -11.70191     2.63824     1.24015     0.74846     0.67892     0.00000     0.00000     0.00000     0.00000     0.00000     5.30576
   -11.66691     2.63300     1.21236     0.76376     0.69729     0.00000     0.00000     0.00000     0.00000     0.00000     5.30641
   -11.63191     2.62785     1.18452     0.77909     0.71563     0.00000     0.00000     0.00000     0.00000     0.00000     5.30709
   -11.59691     2.62259     1.15670     0.79440     0.73392     0.00000     0.00000     0.00000     0.00000     0.00000     5.30761
   -11.56191     2.61740     1.12890     0.80974     0.75228     0.00000     0.00000     0.00000     0.00000     0.00000     5.30832
   -11.52691     2.61226     1.10112     0.82501     0.77057     0.00000     0.00000     0.00000     0.00000     0.00000     5.30896
   -11.49191    14.66010     9.81683     2.67672     2.58291     0.00000     0.00000     0.00000     0.00000     0.00000    29.73657
   -11.45691     3.11797     2.39273     0.50261     0.49998     0.00000     0.00000     0.00000     0.00000     0.00000     6.51330
   -11.42091     3.12893     2.41666     0.49145     0.48574     0.00000     0.00000     0.00000     0.00000     0.00000     6.52278
   -11.38591     3.13986     2.44062     0.48026     0.47152     0.00000     0.00000     0.00000     0.00000     0.00000     6.53227
   -11.35091    18.07560    11.53821     2.97209     2.84145     0.00000     0.00000     0.00000     0.00000     0.00000    35.42735
   -11.31591     1.62682     1.35585     0.27181     0.25993     0.00000     0.00000     0.00000     0.00000     0.00000     3.51441
   -11.28091     3.98544     2.35001     1.14956     1.08093     0.00000     0.00000     0.00000     0.00000     0.00000     8.56593
   -11.24591     3.98480     2.53688     1.05472     0.99605     0.00000     0.00000     0.00000     0.00000     0.00000     8.57246
   -11.21091     3.98423     2.72376     0.95993     0.91121     0.00000     0.00000     0.00000     0.00000     0.00000     8.57912
   -11.17591     1.43484     1.04621     0.23044     0.21928     0.00000     0.00000     0.00000     0.00000     0.00000     2.93078
   -11.14091     1.45866     0.99788     0.24716     0.23525     0.00000     0.00000     0.00000     0.00000     0.00000     2.93894
   -11.10491     2.23681     1.29087     0.49817     0.47571     0.00000     0.00000     0.00000     0.00000     0.00000     4.50156
   -11.06991     4.70656     2.21480     1.50594     1.39445     0.00000     0.00000     0.00000     0.00000     0.00000     9.82175
   -11.03491     4.55866     2.51810     1.39308     1.30538     0.00000     0.00000     0.00000     0.00000     0.00000     9.77521
   -10.99991     0.35374     0.37186     0.03841     0.03665     0.00000     0.00000     0.00000     0.00000     0.00000     0.80065
   -10.96491     4.51958     2.08100     1.12249     1.11960     0.00000     0.00000     0.00000     0.00000     0.00000     8.84267
   -10.92991     5.86227     3.20282     1.28531     1.29424     0.00000     0.00000     0.00000     0.00000     0.00000    11.64465
   -10.89491     2.71049     1.78585     0.57908     0.55615     0.00000     0.00000     0.00000     0.00000     0.00000     5.63157
   -10.85991     2.68308     1.85671     0.55482     0.53302     0.00000     0.00000     0.00000     0.00000     0.00000     5.62764
   -10.82491     4.04407     3.44203     0.70625     0.67708     0.00000     0.00000     0.00000     0.00000     0.00000     8.86943
   -10.78891     2.71667     2.36469     0.48487     0.46548     0.00000     0.00000     0.00000     0.00000     0.00000     6.03171
   -10.75391     2.70390     2.34529     0.49943     0.48000     0.00000     0.00000     0.00000     0.00000     0.00000     6.02862
   -10.71891     2.69116     2.32587     0.51404     0.49452     0.00000     0.00000     0.00000     0.00000     0.00000     6.02559
   -10.68391     3.47434     3.92844     0.87064     0.83236     0.00000     0.00000     0.00000     0.00000     0.00000     9.10578
   -10.64891     3.08064     3.79449     1.08235     1.03255     0.00000     0.00000     0.00000     0.00000     0.00000     8.99003
   -10.61391     2.58225     5.30988     2.09583     1.99541     0.00000     0.00000     0.00000     0.00000     0.00000    11.98338
   -10.57891     0.51938     0.47854     0.11976     0.11476     0.00000     0.00000     0.00000     0.00000     0.00000     1.23245
   -10.54391     3.62370     2.05418     1.15037     1.10766     0.00000     0.00000     0.00000     0.00000     0.00000     7.93591
   -10.50791     3.36088     2.77910     1.73255     1.66785     0.00000     0.00000     0.00000     0.00000     0.00000     9.54038
   -10.47291     3.40001     2.47892     1.86468     1.80160     0.00000     0.00000     0.00000     0.00000     0.00000     9.54521
   -10.43791     2.31080     3.15292     2.04102     1.95712     0.00000     0.00000     0.00000     0.00000     0.00000     9.46186
   -10.40291     2.40260     3.11801     2.02684     1.94400     0.00000     0.00000     0.00000     0.00000     0.00000     9.49144
   -10.36791     4.36271     3.59736     3.03672     2.93337     0.00000     0.00000     0.00000     0.00000     0.00000    13.93016
   -10.33291     3.62148     3.43521     2.54555     2.44615     0.00000     0.00000     0.00000     0.00000     0.00000    12.04838
   -10.29791     3.71234     3.54614     2.46280     2.36299     0.00000     0.00000     0.00000     0.00000     0.00000    12.08427
   -10.26291     3.18326     3.41740     1.90434     1.83384     0.00000     0.00000     0.00000     0.00000     0.00000    10.33884
   -10.22791     5.55318     4.36329     3.15477     3.03070     0.00000     0.00000     0.00000     0.00000     0.00000    16.10194
   -10.19191     3.67973     2.93194     2.71142     2.60259     0.00000     0.00000     0.00000     0.00000     0.00000    11.92569
   -10.15691     4.07107     3.24063     2.71886     2.60747     0.00000     0.00000     0.00000     0.00000     0.00000    12.63803
   -10.12191     2.68472     2.32611     2.01215     1.93446     0.00000     0.00000     0.00000     0.00000     0.00000     8.95744
   -10.08691     4.02760     3.14195     2.35645     2.26668     0.00000     0.00000     0.00000     0.00000     0.00000    11.79268
   -10.05191     3.24488     2.58021     1.55212     1.48861     0.00000     0.00000     0.00000     0.00000     0.00000     8.86582
   -10.01691     3.13016     2.74790     1.54904     1.48342     0.00000     0.00000     0.00000     0.00000     0.00000     8.91052
    -9.98191     2.39590     1.91833     1.21864     1.16672     0.00000     0.00000     0.00000     0.00000     0.00000     6.69959
    -9.94691     2.33022     1.86222     1.27255     1.21730     0.00000     0.00000     0.00000     0.00000     0.00000     6.68229
    -9.91091     1.56825     1.73733     0.77962     0.74320     0.00000     0.00000     0.00000     0.00000     0.00000     4.82840
    -9.87591     1.50361     1.68131     0.83274     0.79348     0.00000     0.00000     0.00000     0.00000     0.00000     4.81114
    -9.84091     1.11831     0.89052     0.39435     0.37651     0.00000     0.00000     0.00000     0.00000     0.00000     2.77969
    -9.80591     3.51259     2.07640     2.26401     2.16989     0.00000     0.00000     0.00000     0.00000     0.00000    10.02289
    -9.77091     3.32107     2.66294     2.05402     1.96521     0.00000     0.00000     0.00000     0.00000     0.00000    10.00324
    -9.73591     3.12953     3.24953     1.84404     1.76049     0.00000     0.00000     0.00000     0.00000     0.00000     9.98359
    -9.70091     2.28634     1.36299     1.15560     1.09856     0.00000     0.00000     0.00000     0.00000     0.00000     5.90350
    -9.66591     0.71471     0.61201     0.24562     0.23582     0.00000     0.00000     0.00000     0.00000     0.00000     1.80816
    -9.63091     1.17529     0.97393     0.48310     0.46195     0.00000     0.00000     0.00000     0.00000     0.00000     3.09427
    -9.59491     2.63143     3.22330     0.81688     0.74951     0.00000     0.00000     0.00000     0.00000     0.00000     7.42112
    -9.55991     5.38941     5.07745     2.45950     2.33383     0.00000     0.00000     0.00000     0.00000     0.00000    15.26019
    -9.52491     6.62188     7.79262     4.65457     4.29599     0.00000     0.00000     0.00000     0.00000     0.00000    23.36506
    -9.48991     4.94815     5.78799     3.36219     3.10490     0.00000     0.00000     0.00000     0.00000     0.00000    17.20323
    -9.45491     1.00795     2.15836     0.74203     0.67839     0.00000     0.00000     0.00000     0.00000     0.00000     4.58673
    -9.41991     1.61786     5.95753     2.48098     2.14307     0.00000     0.00000     0.00000     0.00000     0.00000    12.19944
    -9.38491     2.03377     3.47761     2.81974     2.66254     0.00000     0.00000     0.00000     0.00000     0.00000    10.99365
    -9.34991     3.75847     5.88780     4.14928     4.18067     0.00000     0.00000     0.00000     0.00000     0.00000    17.97622
    -9.31491     1.73897     1.77329     2.02970     1.95115     0.00000     0.00000     0.00000     0.00000     0.00000     7.49311
    -9.27891     1.89317     1.33921     1.74552     1.70038     0.00000     0.00000     0.00000     0.00000     0.00000     6.67828
    -9.24391     2.01496     1.37866     1.68818     1.63929     0.00000     0.00000     0.00000     0.00000     0.00000     6.72109
    -9.20891    11.51129    12.61696     8.59420     8.09668     0.00000     0.00000     0.00000     0.00000     0.00000    40.81912
    -9.17391     8.31434    12.72088     6.62293     6.33200     0.00000     0.00000     0.00000     0.00000     0.00000    33.99014
    -9.13891     2.22944     2.27431     2.60737     2.46654     0.00000     0.00000     0.00000     0.00000     0.00000     9.57765
    -9.10391     2.34027     2.32318     2.52321     2.42700     0.00000     0.00000     0.00000     0.00000     0.00000     9.61366
    -9.06891     2.45116     2.37198     2.43904     2.38740     0.00000     0.00000     0.00000     0.00000     0.00000     9.64958
    -9.03391     6.09642     8.67093     5.34639     5.49201     0.00000     0.00000     0.00000     0.00000     0.00000    25.60575
    -8.99791     7.00675    11.21693     5.06954     4.87821     0.00000     0.00000     0.00000     0.00000     0.00000    28.17143
    -8.96291     2.78196     5.54670     1.60694     1.53955     0.00000     0.00000     0.00000     0.00000     0.00000    11.47515
    -8.92791     1.79156     2.31243     0.74287     0.71621     0.00000     0.00000     0.00000     0.00000     0.00000     5.56307
    -8.89291     0.25869     0.30914     0.11002     0.10605     0.00000     0.00000     0.00000     0.00000     0.00000     0.78389
    -8.85791     0.25795     0.30948     0.11027     0.10625     0.00000     0.00000     0.00000     0.00000     0.00000     0.78395
    -8.82291     1.16730     1.74276     1.64662     1.07394     0.00000     0.00000     0.00000     0.00000     0.00000     5.63062
    -8.78791     2.18056     3.71375     2.30599     2.29829     0.00000     0.00000     0.00000     0.00000     0.00000    10.49859
    -8.75291     2.39209     3.97120     2.09856     2.09117     0.00000     0.00000     0.00000     0.00000     0.00000    10.55302
    -8.71791     1.61635     2.46148     1.43446     1.56012     0.00000     0.00000     0.00000     0.00000     0.00000     7.07241
    -8.68191     0.75792     1.20251     0.87348     0.85507     0.00000     0.00000     0.00000     0.00000     0.00000     3.68898
    -8.64691     0.77324     1.21837     0.86186     0.84091     0.00000     0.00000     0.00000     0.00000     0.00000     3.69438
    -8.61191     2.79605     6.18312     5.06857     4.54341     0.00000     0.00000     0.00000     0.00000     0.00000    18.59115
    -8.57691     0.88302     1.77188     0.90397     0.87365     0.00000     0.00000     0.00000     0.00000     0.00000     4.43253
    -8.54191     1.19406     2.04916     0.94664     0.89131     0.00000     0.00000     0.00000     0.00000     0.00000     5.08117
    -8.50691     1.21943     2.04281     0.93716     0.88160     0.00000     0.00000     0.00000     0.00000     0.00000     5.08100
    -8.47191     1.49645     3.14887     1.23456     1.18748     0.00000     0.00000     0.00000     0.00000     0.00000     7.06736
    -8.43691     1.53004     3.14441     1.22036     1.17064     0.00000     0.00000     0.00000     0.00000     0.00000     7.06545
    -8.40191     1.56359     3.13991     1.20616     1.15376     0.00000     0.00000     0.00000     0.00000     0.00000     7.06343
    -8.36591     1.00810     2.55490     0.91906     0.87464     0.00000     0.00000     0.00000     0.00000     0.00000     5.35670
    -8.33091     1.11981     2.77589     1.29717     1.21216     0.00000     0.00000     0.00000     0.00000     0.00000     6.40503
    -8.29591     1.11740     2.74483     1.30663     1.21855     0.00000     0.00000     0.00000     0.00000     0.00000     6.38741
    -8.26091     1.11509     2.71370     1.31604     1.22494     0.00000     0.00000     0.00000     0.00000     0.00000     6.36978
    -8.22591     0.73735     2.31809     1.00104     0.93313     0.00000     0.00000     0.00000     0.00000     0.00000     4.98962
    -8.19091     0.72750     2.29425     1.00981     0.93962     0.00000     0.00000     0.00000     0.00000     0.00000     4.97117
    -8.15591     1.82249     3.89127     1.98827     1.88711     0.00000     0.00000     0.00000     0.00000     0.00000     9.58913
    -8.12091     1.67897     3.88318     1.99378     1.88552     0.00000     0.00000     0.00000     0.00000     0.00000     9.44146
    -8.08491     2.70033     7.28543     4.10811     3.89650     0.00000     0.00000     0.00000     0.00000     0.00000    17.99037
    -8.04991     2.82125     8.20813     5.00789     4.72924     0.00000     0.00000     0.00000     0.00000     0.00000    20.76651
    -8.01491     2.69811     7.15862     4.87369     4.65642     0.00000     0.00000     0.00000     0.00000     0.00000    19.38684
    -7.97991     1.62850     6.54857     2.89909     2.80743     0.00000     0.00000     0.00000     0.00000     0.00000    13.88359
    -7.94491     0.81826     2.31528     1.41919     1.37162     0.00000     0.00000     0.00000     0.00000     0.00000     5.92434
    -7.90991     0.90345     2.21034     1.47243     1.41778     0.00000     0.00000     0.00000     0.00000     0.00000     6.00400
    -7.87491     1.16110     2.69785     2.35132     2.25628     0.00000     0.00000     0.00000     0.00000     0.00000     8.46655
    -7.83991     1.54418     2.71607     3.17635     2.84676     0.00000     0.00000     0.00000     0.00000     0.00000    10.28336
    -7.80491     2.42109     5.33140     4.11248     3.63291     0.00000     0.00000     0.00000     0.00000     0.00000    15.49787
    -7.76891     2.08696     5.17319     4.40737     3.80459     0.00000     0.00000     0.00000     0.00000     0.00000    15.47211
    -7.73391     2.52503     6.35411     6.79014     6.08021     0.00000     0.00000     0.00000     0.00000     0.00000    21.74949
    -7.69891     1.62301     5.13567     5.11493     4.90204     0.00000     0.00000     0.00000     0.00000     0.00000    16.77565
    -7.66391     2.17394     5.91896     6.56444     6.24767     0.00000     0.00000     0.00000     0.00000     0.00000    20.90501
    -7.62891     1.83140     5.42278     5.35455     4.99621     0.00000     0.00000     0.00000     0.00000     0.00000    17.60494
    -7.59391     2.35188     9.21132     6.10471     6.47637     0.00000     0.00000     0.00000     0.00000     0.00000    24.14428
    -7.55891     2.17499     9.70856     6.22601     7.15655     0.00000     0.00000     0.00000     0.00000     0.00000    25.26611
    -7.52391     2.38172     9.10777     8.03823     7.70715     0.00000     0.00000     0.00000     0.00000     0.00000    27.23487
    -7.48891     1.68323     7.04546     3.51762     3.55664     0.00000     0.00000     0.00000     0.00000     0.00000    15.80295
    -7.45291     1.98691     7.43632     4.65946     5.18611     0.00000     0.00000     0.00000     0.00000     0.00000    19.26880
    -7.41791     1.37352     2.01036     3.28581     3.61869     0.00000     0.00000     0.00000     0.00000     0.00000    10.28839
    -7.38291     0.91159     1.32289     2.51220     2.42597     0.00000     0.00000     0.00000     0.00000     0.00000     7.17265
    -7.34791     2.70871     5.99233     8.85510     8.21257     0.00000     0.00000     0.00000     0.00000     0.00000    25.76871
    -7.31291     1.83476     5.06843     8.99484     9.03880     0.00000     0.00000     0.00000     0.00000     0.00000    24.93683
    -7.27791     1.89236     5.47762     7.58270     6.92107     0.00000     0.00000     0.00000     0.00000     0.00000    21.87375
    -7.24291     3.00499     7.20659     7.29661     6.92796     0.00000     0.00000     0.00000     0.00000     0.00000    24.43615
    -7.20791     0.52065     3.16396     2.74729     2.67797     0.00000     0.00000     0.00000     0.00000     0.00000     9.10987
    -7.17191     3.38455    10.60064    18.84289    17.05005     0.00000     0.00000     0.00000     0.00000     0.00000    49.87813
    -7.13691     3.24301     8.72354     8.50769     9.49242     0.00000     0.00000     0.00000     0.00000     0.00000    29.96666
    -7.10191     2.14656     8.59595     7.75057     7.84100     0.00000     0.00000     0.00000     0.00000     0.00000    26.33408
    -7.06691     3.10196     7.21599    11.79959    11.15398     0.00000     0.00000     0.00000     0.00000     0.00000    33.27152
    -7.03191     2.53247    14.69282    12.00358    10.42443     0.00000     0.00000     0.00000     0.00000     0.00000    39.65330
    -6.99691     0.75337     6.68793     3.77234     3.87859     0.00000     0.00000     0.00000     0.00000     0.00000    15.09223
    -6.96191     0.47107     5.46652     2.53143     2.69464     0.00000     0.00000     0.00000     0.00000     0.00000    11.16366
    -6.92691     0.48393     5.44090     2.52469     2.56678     0.00000     0.00000     0.00000     0.00000     0.00000    11.01630
    -6.89191     0.53360     6.66550     2.10663     2.13234     0.00000     0.00000     0.00000     0.00000     0.00000    11.43807
    -6.85591     0.56143     6.96105     2.05179     2.01496     0.00000     0.00000     0.00000     0.00000     0.00000    11.58923
    -6.82091     0.32457     3.70732     1.68849     1.59001     0.00000     0.00000     0.00000     0.00000     0.00000     7.31039
    -6.78591     0.31865     3.41364     1.79572     1.68228     0.00000     0.00000     0.00000     0.00000     0.00000     7.21029
    -6.75091     0.54024     7.26183     6.60500     6.27787     0.00000     0.00000     0.00000     0.00000     0.00000    20.68495
    -6.71591     1.06426    20.41140     8.61788     8.06043     0.00000     0.00000     0.00000     0.00000     0.00000    38.15398
    -6.68091     0.44499    11.33815     2.21481     2.15017     0.00000     0.00000     0.00000     0.00000     0.00000    16.14812
    -6.64591     0.23554     5.21050     2.66214     2.51373     0.00000     0.00000     0.00000     0.00000     0.00000    10.62191
    -6.61091     0.04916     1.90614     0.72679     0.67879     0.00000     0.00000     0.00000     0.00000     0.00000     3.36088
    -6.57591     0.11721     4.00963     2.68475     2.52128     0.00000     0.00000     0.00000     0.00000     0.00000     9.33287
    -6.53991     1.09283    11.31457     6.88191     6.53648     0.00000     0.00000     0.00000     0.00000     0.00000    25.82579
    -6.50491     0.82051    18.26550     7.39209     6.80416     0.00000     0.00000     0.00000     0.00000     0.00000    33.28226
    -6.46991     0.67400    14.85920     3.63854     3.46477     0.00000     0.00000     0.00000     0.00000     0.00000    22.63651
    -6.43491     0.36569     9.78229     4.42334     4.19296     0.00000     0.00000     0.00000     0.00000     0.00000    18.76429
    -6.39991     0.29290     6.32365     5.39356     5.09255     0.00000     0.00000     0.00000     0.00000     0.00000    17.10266
    -6.36491     0.10503     1.81484     3.03006     2.83367     0.00000     0.00000     0.00000     0.00000     0.00000     7.78360
    -6.32991     0.10446     2.58989     2.68249     2.57521     0.00000     0.00000     0.00000     0.00000     0.00000     7.95205
    -6.29491     0.37128     5.57216     8.98304     9.07207     0.00000     0.00000     0.00000     0.00000     0.00000    23.99855
    -6.25891     0.43010     2.56306     4.49856     4.38763     0.00000     0.00000     0.00000     0.00000     0.00000    11.87935
    -6.22391     0.56535     2.96139     2.34174     2.52337     0.00000     0.00000     0.00000     0.00000     0.00000     8.39186
    -6.18891     0.69507     8.29449     3.73774     3.87289     0.00000     0.00000     0.00000     0.00000     0.00000    16.60019
    -6.15391     1.03759    11.28664     8.54677     7.53791     0.00000     0.00000     0.00000     0.00000     0.00000    28.40892
    -6.11891     1.23208    21.82734     9.45216     9.45479     0.00000     0.00000     0.00000     0.00000     0.00000    41.96637
    -6.08391     0.75703     4.53595     2.97297     3.13400     0.00000     0.00000     0.00000     0.00000     0.00000    11.39996
    -6.04891     1.01680     3.87356     2.78422     2.89501     0.00000     0.00000     0.00000     0.00000     0.00000    10.56959
    -6.01391     1.18348     6.49379     9.44632     9.44137     0.00000     0.00000     0.00000     0.00000     0.00000    26.56496
    -5.97891     1.77376     5.81250     5.80841     6.04258     0.00000     0.00000     0.00000     0.00000     0.00000    19.43725
    -5.94291     0.48713     2.57681     0.94755     1.02108     0.00000     0.00000     0.00000     0.00000     0.00000     5.03256
    -5.90791     2.01543    17.27590     6.91307     7.46791     0.00000     0.00000     0.00000     0.00000     0.00000    33.67231
    -5.87291     0.62383     9.15339     3.00644     3.24287     0.00000     0.00000     0.00000     0.00000     0.00000    16.02653
    -5.83791     0.83057     9.25647     4.85587     5.10025     0.00000     0.00000     0.00000     0.00000     0.00000    20.04316
    -5.80291     0.19424     1.79707     0.87658     0.91558     0.00000     0.00000     0.00000     0.00000     0.00000     3.78346
    -5.76791     0.48369     8.54223     3.55187     3.77439     0.00000     0.00000     0.00000     0.00000     0.00000    16.35218
    -5.73291     2.10848     8.45856     1.58563     1.61397     0.00000     0.00000     0.00000     0.00000     0.00000    13.76663
    -5.69791     0.30183     1.07808     0.55899     0.60279     0.00000     0.00000     0.00000     0.00000     0.00000     2.54169
    -5.66191     0.83155     3.38130     0.86485     0.90311     0.00000     0.00000     0.00000     0.00000     0.00000     5.98081
    -5.62691     0.38769     1.39948     0.64521     0.67024     0.00000     0.00000     0.00000     0.00000     0.00000     3.10262
    -5.59191     0.50575     1.80080     0.87704     0.92877     0.00000     0.00000     0.00000     0.00000     0.00000     4.11236
    -5.55691     1.81493     6.66069     7.17405     7.46721     0.00000     0.00000     0.00000     0.00000     0.00000    23.11688
    -5.52191     0.48570     1.61945     0.79625     0.78758     0.00000     0.00000     0.00000     0.00000     0.00000     3.68898
    -5.48691     0.38285     1.30423     0.72635     0.72184     0.00000     0.00000     0.00000     0.00000     0.00000     3.13527
    -5.45191     0.28000     0.98895     0.65646     0.65609     0.00000     0.00000     0.00000     0.00000     0.00000     2.58150
    -5.41691     0.45063     1.41630     4.52050     4.40064     0.00000     0.00000     0.00000     0.00000     0.00000    10.78806
    -5.38191     0.21239     1.80423     1.82390     1.62251     0.00000     0.00000     0.00000     0.00000     0.00000     5.46303
    -5.34591     0.18592     2.50952     1.54226     1.34641     0.00000     0.00000     0.00000     0.00000     0.00000     5.58410
    -5.31091     0.81237     4.84485     2.31508     2.48843     0.00000     0.00000     0.00000     0.00000     0.00000    10.46073
    -5.27591     0.78201     5.00336     3.94950     4.23576     0.00000     0.00000     0.00000     0.00000     0.00000    13.97063
    -5.24091     0.96681     7.03279    10.62042    11.61064     0.00000     0.00000     0.00000     0.00000     0.00000    30.23066
    -5.20591     0.31785     1.98528     1.72734     1.77196     0.00000     0.00000     0.00000     0.00000     0.00000     5.80244
    -5.17091     1.50499    12.00255     9.03092     8.68584     0.00000     0.00000     0.00000     0.00000     0.00000    31.22430
    -5.13591     0.94659    10.72630     5.34692     4.81094     0.00000     0.00000     0.00000     0.00000     0.00000    21.83075
    -5.10091     0.11040     2.26426     1.89657     1.64080     0.00000     0.00000     0.00000     0.00000     0.00000     5.91204
    -5.06591     1.14888    10.53188    10.76695     9.52186     0.00000     0.00000     0.00000     0.00000     0.00000    31.96957
    -5.02991     0.29541     3.70059     5.98065     6.05264     0.00000     0.00000     0.00000     0.00000     0.00000    16.02929
    -4.99491     0.35675     6.80891     7.35975     7.30875     0.00000     0.00000     0.00000     0.00000     0.00000    21.83416
    -4.95991     0.46176     6.38274     2.24852     2.44629     0.00000     0.00000     0.00000     0.00000     0.00000    11.53931
    -4.92491     0.34147     3.76668     2.53802     2.60349     0.00000     0.00000     0.00000     0.00000     0.00000     9.24965
    -4.88991     0.25554     6.68701     4.18970     4.13494     0.00000     0.00000     0.00000     0.00000     0.00000    15.26718
    -4.85491     0.18321     7.71202     2.26908     2.26997     0.00000     0.00000     0.00000     0.00000     0.00000    12.43429
    -4.81991     0.29082    28.06663     7.73753     7.49939     0.00000     0.00000     0.00000     0.00000     0.00000    43.59437
    -4.78491     0.10055     3.85452     2.59977     2.75078     0.00000     0.00000     0.00000     0.00000     0.00000     9.30562
